,EF1_Satzart,EF2_Gebietstand,EF3_ARS,EF4_Verband,EF5_Verbandsbezeichnung,EF6_Sitz_des_Verbandes,EF7_Schlüsselfelder,EF8_Leer,EF9_Frei für landesinterne Angaben,BL_nr,BL_name
13572,50,20241031,13073,5357.0,Mönchgut-Granitz,Ostseebad Baabe,51.0,,,13,Mecklenburg-Vorpommern
13573,50,20241031,13073,5358.0,Niepars,Niepars,51.0,,,13,Mecklenburg-Vorpommern
13574,50,20241031,13073,5359.0,Nord-Rügen,Sagard,51.0,,,13,Mecklenburg-Vorpommern
13575,50,20241031,13073,5360.0,Recknitz-Trebeltal,Tribsees,51.0,,,13,Mecklenburg-Vorpommern
13576,50,20241031,13073,5361.0,Ribnitz-Damgarten,Bernsteinstadt Ribnitz-Damgarten,51.0,,,13,Mecklenburg-Vorpommern
13577,50,20241031,13073,5362.0,West-Rügen,Samtens,51.0,,,13,Mecklenburg-Vorpommern
13680,50,20241031,13074,26.0,"Grevesmühlen, Stadt",,50.0,,,13,Mecklenburg-Vorpommern
13681,50,20241031,13074,35.0,"Insel Poel, Ostseebad",,50.0,,,13,Mecklenburg-Vorpommern
13682,50,20241031,13074,87.0,"Wismar, Hansestadt",,50.0,,,13,Mecklenburg-Vorpommern
13683,50,20241031,13074,5451.0,Dorf Mecklenburg-Bad Kleinen,Dorf Mecklenburg,51.0,,,13,Mecklenburg-Vorpommern
13684,50,20241031,13074,5452.0,Gadebusch,Gadebusch,51.0,,,13,Mecklenburg-Vorpommern
13685,50,20241031,13074,5453.0,Grevesmühlen-Land,Grevesmühlen,51.0,,,13,Mecklenburg-Vorpommern
13686,50,20241031,13074,5454.0,Klützer Winkel,Klütz,51.0,,,13,Mecklenburg-Vorpommern
13687,50,20241031,13074,5455.0,Lützow-Lübstorf,Lützow,51.0,,,13,Mecklenburg-Vorpommern
13688,50,20241031,13074,5456.0,Neuburg,Neuburg,51.0,,,13,Mecklenburg-Vorpommern
13689,50,20241031,13074,5457.0,Neukloster-Warin,Neukloster,51.0,,,13,Mecklenburg-Vorpommern
13690,50,20241031,13074,5458.0,Rehna,Rehna,51.0,,,13,Mecklenburg-Vorpommern
13691,50,20241031,13074,5459.0,Schönberger Land,Schönberg,51.0,,,13,Mecklenburg-Vorpommern
13776,50,20241031,13075,5.0,"Anklam, Hansestadt",,50.0,,,13,Mecklenburg-Vorpommern
13777,50,20241031,13075,39.0,"Greifswald, Universitäts- und Hansestadt",,50.0,,,13,Mecklenburg-Vorpommern
13778,50,20241031,13075,49.0,"Heringsdorf, Ostseebad",,50.0,,,13,Mecklenburg-Vorpommern
13779,50,20241031,13075,105.0,"Pasewalk, Stadt",,50.0,,,13,Mecklenburg-Vorpommern
13780,50,20241031,13075,130.0,"Strasburg (Uckermark), Stadt",,50.0,,,13,Mecklenburg-Vorpommern
13781,50,20241031,13075,136.0,"Ueckermünde, Seebad, Stadt",,50.0,,,13,Mecklenburg-Vorpommern
13782,50,20241031,13075,5551.0,Am Peenestrom,Wolgast,51.0,,,13,Mecklenburg-Vorpommern
13783,50,20241031,13075,5552.0,Am Stettiner Haff,Eggesin,51.0,,,13,Mecklenburg-Vorpommern
13784,50,20241031,13075,5553.0,Anklam-Land,Spantekow,51.0,,,13,Mecklenburg-Vorpommern
13785,50,20241031,13075,5554.0,Jarmen-Tutow,Jarmen,51.0,,,13,Mecklenburg-Vorpommern
13786,50,20241031,13075,5555.0,Landhagen,Neuenkirchen,51.0,,,13,Mecklenburg-Vorpommern
13787,50,20241031,13075,5556.0,Löcknitz-Penkun,Löcknitz,51.0,,,13,Mecklenburg-Vorpommern
13788,50,20241031,13075,5557.0,Lubmin,Seebad Lubmin,51.0,,,13,Mecklenburg-Vorpommern
13789,50,20241031,13075,5558.0,Peenetal/Loitz,Loitz,51.0,,,13,Mecklenburg-Vorpommern
13790,50,20241031,13075,5559.0,Torgelow-Ferdinandshof,Torgelow,51.0,,,13,Mecklenburg-Vorpommern
13791,50,20241031,13075,5560.0,Uecker-Randow-Tal,Pasewalk,51.0,,,13,Mecklenburg-Vorpommern
13792,50,20241031,13075,5561.0,Usedom-Nord,Ostseebad Zinnowitz,51.0,,,13,Mecklenburg-Vorpommern
13793,50,20241031,13075,5562.0,Usedom-Süd,Usedom,51.0,,,13,Mecklenburg-Vorpommern
13794,50,20241031,13075,5563.0,Züssow,Züssow,51.0,,,13,Mecklenburg-Vorpommern
13934,50,20241031,13076,14.0,"Boizenburg/Elbe, Stadt",,50.0,,,13,Mecklenburg-Vorpommern
13935,50,20241031,13076,60.0,"Hagenow, Stadt",,50.0,,,13,Mecklenburg-Vorpommern
13936,50,20241031,13076,88.0,"Lübtheen, Stadt",,50.0,,,13,Mecklenburg-Vorpommern
13937,50,20241031,13076,90.0,"Ludwigslust, Stadt",,50.0,,,13,Mecklenburg-Vorpommern
13938,50,20241031,13076,108.0,"Parchim, Stadt",,50.0,,,13,Mecklenburg-Vorpommern
13939,50,20241031,13076,5652.0,Boizenburg-Land,Boizenburg/Elbe,51.0,,,13,Mecklenburg-Vorpommern
13940,50,20241031,13076,5654.0,Dömitz-Malliß,Dömitz,51.0,,,13,Mecklenburg-Vorpommern
13941,50,20241031,13076,5655.0,Eldenburg Lübz,Lübz,51.0,,,13,Mecklenburg-Vorpommern
13942,50,20241031,13076,5656.0,Goldberg-Mildenitz,Goldberg,51.0,,,13,Mecklenburg-Vorpommern
13943,50,20241031,13076,5657.0,Grabow,Grabow,51.0,,,13,Mecklenburg-Vorpommern
13944,50,20241031,13076,5658.0,Hagenow-Land,Hagenow,51.0,,,13,Mecklenburg-Vorpommern
13945,50,20241031,13076,5659.0,Ludwigslust-Land,Ludwigslust,51.0,,,13,Mecklenburg-Vorpommern
13946,50,20241031,13076,5660.0,Neustadt-Glewe,Neustadt-Glewe,51.0,,,13,Mecklenburg-Vorpommern
13947,50,20241031,13076,5662.0,Parchimer Umland,Parchim,51.0,,,13,Mecklenburg-Vorpommern
13948,50,20241031,13076,5663.0,Plau am See,Plau am See,51.0,,,13,Mecklenburg-Vorpommern
13949,50,20241031,13076,5664.0,Sternberger Seenlandschaft,Sternberg,51.0,,,13,Mecklenburg-Vorpommern
13950,50,20241031,13076,5665.0,Stralendorf,Stralendorf,51.0,,,13,Mecklenburg-Vorpommern
13951,50,20241031,13076,5666.0,Wittenburg,Wittenburg,51.0,,,13,Mecklenburg-Vorpommern
13952,50,20241031,13076,5667.0,Zarrentin,Zarrentin am Schaalsee,51.0,,,13,Mecklenburg-Vorpommern
13953,50,20241031,13076,5668.0,Crivitz,Crivitz,51.0,,,13,Mecklenburg-Vorpommern
14099,50,20241031,14511,0.0,"Chemnitz, Stadt",,50.0,,,14,Sachsen
14102,50,20241031,14521,10.0,Amtsberg,,50.0,,,14,Sachsen
14103,50,20241031,14521,20.0,"Annaberg-Buchholz, Stadt",,50.0,,,14,Sachsen
14104,50,20241031,14521,35.0,"Aue-Bad Schlema, Stadt",,50.0,,,14,Sachsen
14105,50,20241031,14521,110.0,Breitenbrunn/Erzgeb.,,50.0,,,14,Sachsen
14106,50,20241031,14521,130.0,Crottendorf,,50.0,,,14,Sachsen
14107,50,20241031,14521,150.0,Drebach,,50.0,,,14,Sachsen
14108,50,20241031,14521,160.0,"Ehrenfriedersdorf, Stadt",,50.0,,,14,Sachsen
14109,50,20241031,14521,170.0,"Eibenstock, Stadt",,50.0,,,14,Sachsen
14110,50,20241031,14521,200.0,Gelenau/Erzgeb.,,50.0,,,14,Sachsen
14111,50,20241031,14521,240.0,Großolbersdorf,,50.0,,,14,Sachsen
14112,50,20241031,14521,250.0,Großrückerswalde,,50.0,,,14,Sachsen
14113,50,20241031,14521,260.0,"Grünhain-Beierfeld, Stadt",,50.0,,,14,Sachsen
14114,50,20241031,14521,290.0,Hohndorf,,50.0,,,14,Sachsen
14115,50,20241031,14521,310.0,Jahnsdorf/Erzgeb.,,50.0,,,14,Sachsen
14116,50,20241031,14521,320.0,"Johanngeorgenstadt, Stadt",,50.0,,,14,Sachsen
14117,50,20241031,14521,330.0,"Jöhstadt, Stadt",,50.0,,,14,Sachsen
14118,50,20241031,14521,355.0,"Lauter-Bernsbach, Stadt",,50.0,,,14,Sachsen
14119,50,20241031,14521,370.0,"Lößnitz, Stadt",,50.0,,,14,Sachsen
14120,50,20241031,14521,390.0,"Marienberg, Stadt",,50.0,,,14,Sachsen
14121,50,20241031,14521,400.0,Mildenau,,50.0,,,14,Sachsen
14122,50,20241031,14521,410.0,Neukirchen/Erzgeb.,,50.0,,,14,Sachsen
14123,50,20241031,14521,440.0,"Oberwiesenthal, Kurort, Stadt",,50.0,,,14,Sachsen
14124,50,20241031,14521,450.0,"Oelsnitz/Erzgeb., Stadt",,50.0,,,14,Sachsen
14125,50,20241031,14521,460.0,"Olbernhau, Stadt",,50.0,,,14,Sachsen
14126,50,20241031,14521,495.0,"Pockau-Lengefeld, Stadt",,50.0,,,14,Sachsen
14127,50,20241031,14521,500.0,Raschau-Markersbach,,50.0,,,14,Sachsen
14128,50,20241031,14521,530.0,"Schneeberg, Stadt",,50.0,,,14,Sachsen
14129,50,20241031,14521,540.0,Schönheide,,50.0,,,14,Sachsen
14130,50,20241031,14521,550.0,"Schwarzenberg/Erzgeb., Stadt",,50.0,,,14,Sachsen
14131,50,20241031,14521,560.0,Sehmatal,,50.0,,,14,Sachsen
14132,50,20241031,14521,600.0,Stützengrün,,50.0,,,14,Sachsen
14133,50,20241031,14521,620.0,"Thalheim/Erzgeb., Stadt",,50.0,,,14,Sachsen
14134,50,20241031,14521,630.0,Thermalbad Wiesenbad,,50.0,,,14,Sachsen
14135,50,20241031,14521,640.0,"Thum, Stadt",,50.0,,,14,Sachsen
14136,50,20241031,14521,670.0,"Wolkenstein, Stadt",,50.0,,,14,Sachsen
14137,50,20241031,14521,5101.0,Bärenstein-Königswalde,Bärenstein,54.0,,,14,Sachsen
14138,50,20241031,14521,5103.0,Burkhardtsdorf,Burkhardtsdorf,54.0,,,14,Sachsen
14139,50,20241031,14521,5110.0,Geyer-Tannenberg,Geyer,54.0,,,14,Sachsen
14140,50,20241031,14521,5115.0,Lugau,Lugau,54.0,,,14,Sachsen
14141,50,20241031,14521,5130.0,Scheibenberg-Schlettau,Scheibenberg,54.0,,,14,Sachsen
14142,50,20241031,14521,5132.0,Kurort Seiffen - Deutschneudorf - Heidersdorf,Kurort Seiffen/Erzgeb.,54.0,,,14,Sachsen
14143,50,20241031,14521,5133.0,Stollberg/Erzgeb.,Stollberg/Erzgeb.,54.0,,,14,Sachsen
14144,50,20241031,14521,5138.0,Zschopau,Zschopau,54.0,,,14,Sachsen
14145,50,20241031,14521,5139.0,Zschorlau,Zschorlau,54.0,,,14,Sachsen
14146,50,20241031,14521,5140.0,Zwönitz,Zwönitz,54.0,,,14,Sachsen
14147,50,20241031,14521,5405.0,Wildenstein,Grünhainichen,56.0,,,14,Sachsen
14208,50,20241031,14522,20.0,"Augustusburg, Stadt",,50.0,,,14,Sachsen
14209,50,20241031,14522,35.0,Bobritzsch-Hilbersdorf,,50.0,,,14,Sachsen
14210,50,20241031,14522,50.0,"Brand-Erbisdorf, Stadt",,50.0,,,14,Sachsen
14211,50,20241031,14522,70.0,Claußnitz,,50.0,,,14,Sachsen
14212,50,20241031,14522,80.0,"Döbeln, Stadt",,50.0,,,14,Sachsen
14213,50,20241031,14522,110.0,Eppendorf,,50.0,,,14,Sachsen
14214,50,20241031,14522,120.0,Erlau,,50.0,,,14,Sachsen
14215,50,20241031,14522,140.0,"Flöha, Stadt",,50.0,,,14,Sachsen
14216,50,20241031,14522,150.0,"Frankenberg/Sa., Stadt, Garnisonsstadt",,50.0,,,14,Sachsen
14217,50,20241031,14522,170.0,"Frauenstein, Stadt",,50.0,,,14,Sachsen
14218,50,20241031,14522,180.0,"Freiberg, Stadt, Universitätsstadt",,50.0,,,14,Sachsen
14219,50,20241031,14522,190.0,"Geringswalde, Stadt",,50.0,,,14,Sachsen
14220,50,20241031,14522,200.0,Großhartmannsdorf,,50.0,,,14,Sachsen
14221,50,20241031,14522,210.0,"Großschirma, Stadt",,50.0,,,14,Sachsen
14222,50,20241031,14522,220.0,Großweitzschen,,50.0,,,14,Sachsen
14223,50,20241031,14522,230.0,"Hainichen, Stadt",,50.0,,,14,Sachsen
14224,50,20241031,14522,240.0,Halsbrücke,,50.0,,,14,Sachsen
14225,50,20241031,14522,250.0,"Hartha, Stadt",,50.0,,,14,Sachsen
14226,50,20241031,14522,260.0,Hartmannsdorf,,50.0,,,14,Sachsen
14227,50,20241031,14522,275.0,Jahnatal,,50.0,,,14,Sachsen
14228,50,20241031,14522,290.0,Königshain-Wiederau,,50.0,,,14,Sachsen
14229,50,20241031,14522,300.0,Kriebstein,,50.0,,,14,Sachsen
14230,50,20241031,14522,310.0,"Leisnig, Stadt",,50.0,,,14,Sachsen
14231,50,20241031,14522,320.0,Leubsdorf,,50.0,,,14,Sachsen
14232,50,20241031,14522,330.0,Lichtenau,,50.0,,,14,Sachsen
14233,50,20241031,14522,350.0,"Lunzenau, Stadt",,50.0,,,14,Sachsen
14234,50,20241031,14522,390.0,Mulda/Sa.,,50.0,,,14,Sachsen
14235,50,20241031,14522,400.0,Neuhausen/Erzgeb.,,50.0,,,14,Sachsen
14236,50,20241031,14522,420.0,Niederwiesa,,50.0,,,14,Sachsen
14237,50,20241031,14522,430.0,Oberschöna,,50.0,,,14,Sachsen
14238,50,20241031,14522,440.0,"Oederan, Stadt",,50.0,,,14,Sachsen
14239,50,20241031,14522,460.0,"Penig, Stadt",,50.0,,,14,Sachsen
14240,50,20241031,14522,470.0,Rechenberg-Bienenmühle,,50.0,,,14,Sachsen
14241,50,20241031,14522,480.0,Reinsberg,,50.0,,,14,Sachsen
14242,50,20241031,14522,500.0,Rossau,,50.0,,,14,Sachsen
14243,50,20241031,14522,510.0,"Roßwein, Stadt",,50.0,,,14,Sachsen
14244,50,20241031,14522,540.0,Striegistal,,50.0,,,14,Sachsen
14245,50,20241031,14522,570.0,"Waldheim, Stadt",,50.0,,,14,Sachsen
14246,50,20241031,14522,580.0,Wechselburg,,50.0,,,14,Sachsen
14247,50,20241031,14522,5102.0,Burgstädt,Burgstädt,54.0,,,14,Sachsen
14248,50,20241031,14522,5113.0,Lichtenberg-Weißenborn,Lichtenberg,54.0,,,14,Sachsen
14249,50,20241031,14522,5119.0,Mittweida,Mittweida,54.0,,,14,Sachsen
14250,50,20241031,14522,5126.0,Rochlitz,Rochlitz,54.0,,,14,Sachsen
14251,50,20241031,14522,5129.0,Sayda/Dorfchemnitz,Sayda,54.0,,,14,Sachsen
14305,50,20241031,14523,10.0,"Adorf/Vogtl., Stadt",,50.0,,,14,Sachsen
14306,50,20241031,14523,20.0,"Auerbach/Vogtl., Stadt",,50.0,,,14,Sachsen
14307,50,20241031,14523,30.0,Bad Brambach,,50.0,,,14,Sachsen
14308,50,20241031,14523,40.0,"Bad Elster, Stadt",,50.0,,,14,Sachsen
14309,50,20241031,14523,90.0,Ellefeld,,50.0,,,14,Sachsen
14310,50,20241031,14523,100.0,"Elsterberg, Stadt",,50.0,,,14,Sachsen
14311,50,20241031,14523,160.0,"Klingenthal, Stadt",,50.0,,,14,Sachsen
14312,50,20241031,14523,170.0,"Lengenfeld, Stadt",,50.0,,,14,Sachsen
14313,50,20241031,14523,200.0,"Markneukirchen, Stadt",,50.0,,,14,Sachsen
14314,50,20241031,14523,245.0,Muldenhammer,,50.0,,,14,Sachsen
14315,50,20241031,14523,280.0,Neumark,,50.0,,,14,Sachsen
14316,50,20241031,14523,310.0,"Pausa-Mühltroff, Stadt",,50.0,,,14,Sachsen
14317,50,20241031,14523,320.0,"Plauen, Stadt",,50.0,,,14,Sachsen
14318,50,20241031,14523,330.0,Pöhl,,50.0,,,14,Sachsen
14319,50,20241031,14523,360.0,"Rodewisch, Stadt",,50.0,,,14,Sachsen
14320,50,20241031,14523,365.0,Rosenbach/Vogtl.,,50.0,,,14,Sachsen
14321,50,20241031,14523,380.0,Steinberg,,50.0,,,14,Sachsen
14322,50,20241031,14523,450.0,Weischlitz,,50.0,,,14,Sachsen
14323,50,20241031,14523,5107.0,Falkenstein,Falkenstein/Vogtl.,54.0,,,14,Sachsen
14324,50,20241031,14523,5120.0,Netzschkau-Limbach,Netzschkau,54.0,,,14,Sachsen
14325,50,20241031,14523,5122.0,"Oelsnitz/Vogtl., Bösenbrunn, Eichigt und Triebel/V",Oelsnitz/Vogtl.,54.0,,,14,Sachsen
14326,50,20241031,14523,5125.0,Reichenbach im Vogtland,Reichenbach im Vogtland,54.0,,,14,Sachsen
14327,50,20241031,14523,5131.0,Schöneck/Mühlental,Schöneck,54.0,,,14,Sachsen
14328,50,20241031,14523,5134.0,Treuen/Neuensalz,Treuen,54.0,,,14,Sachsen
14329,50,20241031,14523,5402.0,Jägerswald,Tirpersdorf,56.0,,,14,Sachsen
14368,50,20241031,14524,20.0,Callenberg,,50.0,,,14,Sachsen
14369,50,20241031,14524,60.0,Fraureuth,,50.0,,,14,Sachsen
14370,50,20241031,14524,70.0,Gersdorf,,50.0,,,14,Sachsen
14371,50,20241031,14524,80.0,"Glauchau, Stadt",,50.0,,,14,Sachsen
14372,50,20241031,14524,90.0,"Hartenstein, Stadt",,50.0,,,14,Sachsen
14373,50,20241031,14524,120.0,"Hohenstein-Ernstthal, Stadt",,50.0,,,14,Sachsen
14374,50,20241031,14524,140.0,Langenbernsdorf,,50.0,,,14,Sachsen
14375,50,20241031,14524,150.0,Langenweißbach,,50.0,,,14,Sachsen
14376,50,20241031,14524,170.0,Lichtentanne,,50.0,,,14,Sachsen
14377,50,20241031,14524,200.0,Mülsen,,50.0,,,14,Sachsen
14378,50,20241031,14524,210.0,Neukirchen/Pleiße,,50.0,,,14,Sachsen
14379,50,20241031,14524,230.0,"Oberlungwitz, Stadt",,50.0,,,14,Sachsen
14380,50,20241031,14524,250.0,Reinsdorf,,50.0,,,14,Sachsen
14381,50,20241031,14524,300.0,"Werdau, Stadt",,50.0,,,14,Sachsen
14382,50,20241031,14524,310.0,"Wildenfels, Stadt",,50.0,,,14,Sachsen
14383,50,20241031,14524,320.0,"Wilkau-Haßlau, Stadt",,50.0,,,14,Sachsen
14384,50,20241031,14524,330.0,"Zwickau, Stadt, Hochschulstadt",,50.0,,,14,Sachsen
14385,50,20241031,14524,5104.0,Crimmitschau-Dennheritz,Crimmitschau,54.0,,,14,Sachsen
14386,50,20241031,14524,5111.0,Kirchberg,Kirchberg,54.0,,,14,Sachsen
14387,50,20241031,14524,5114.0,Limbach-Oberfrohna,Limbach-Oberfrohna,54.0,,,14,Sachsen
14388,50,20241031,14524,5118.0,Meerane-Schönberg,Meerane,54.0,,,14,Sachsen
14389,50,20241031,14524,5128.0,Rund um den Auersberg,Lichtenstein/Sa.,54.0,,,14,Sachsen
14390,50,20241031,14524,5135.0,Waldenburg,Waldenburg,54.0,,,14,Sachsen
14426,50,20241031,14612,0.0,"Dresden, Stadt",,50.0,,,14,Sachsen
14429,50,20241031,14625,10.0,Arnsdorf,,50.0,,,14,Sachsen
14430,50,20241031,14625,20.0,"Bautzen / Budyšin, Stadt",,50.0,,,14,Sachsen
14431,50,20241031,14625,30.0,"Bernsdorf, Stadt",,50.0,,,14,Sachsen
14432,50,20241031,14625,60.0,Burkau / Porchow,,50.0,,,14,Sachsen
14433,50,20241031,14625,90.0,Cunewalde,,50.0,,,14,Sachsen
14434,50,20241031,14625,100.0,Demitz-Thumitz,,50.0,,,14,Sachsen
14435,50,20241031,14625,110.0,Doberschau-Gaußig / Dobruša-Huska,,50.0,,,14,Sachsen
14436,50,20241031,14625,120.0,Elsterheide / Halštrowska Hola,,50.0,,,14,Sachsen
14437,50,20241031,14625,130.0,"Elstra / Halštrow, Stadt",,50.0,,,14,Sachsen
14438,50,20241031,14625,150.0,Göda / Hodźij,,50.0,,,14,Sachsen
14439,50,20241031,14625,160.0,Großdubrau / Wulka Dubrawa,,50.0,,,14,Sachsen
14440,50,20241031,14625,200.0,"Großröhrsdorf, Stadt",,50.0,,,14,Sachsen
14441,50,20241031,14625,220.0,Haselbachtal,,50.0,,,14,Sachsen
14442,50,20241031,14625,230.0,Hochkirch / Bukecy,,50.0,,,14,Sachsen
14443,50,20241031,14625,240.0,"Hoyerswerda / Wojerecy, Stadt",,50.0,,,14,Sachsen
14444,50,20241031,14625,250.0,"Kamenz / Kamjenc, Stadt",,50.0,,,14,Sachsen
14445,50,20241031,14625,280.0,Königswartha / Rakecy,,50.0,,,14,Sachsen
14446,50,20241031,14625,290.0,Kubschütz / Kubšicy,,50.0,,,14,Sachsen
14447,50,20241031,14625,310.0,"Lauta, Stadt",,50.0,,,14,Sachsen
14448,50,20241031,14625,330.0,Lohsa / Łaz,,50.0,,,14,Sachsen
14449,50,20241031,14625,340.0,Malschwitz / Malešecy,,50.0,,,14,Sachsen
14450,50,20241031,14625,380.0,Neukirch/Lausitz,,50.0,,,14,Sachsen
14451,50,20241031,14625,420.0,Oßling / Wóslink,,50.0,,,14,Sachsen
14452,50,20241031,14625,430.0,Ottendorf-Okrilla,,50.0,,,14,Sachsen
14453,50,20241031,14625,480.0,"Radeberg, Stadt",,50.0,,,14,Sachsen
14454,50,20241031,14625,490.0,Radibor / Radwor,,50.0,,,14,Sachsen
14455,50,20241031,14625,525.0,"Schirgiswalde-Kirschau, Stadt",,50.0,,,14,Sachsen
14456,50,20241031,14625,530.0,Schmölln-Putzkau,,50.0,,,14,Sachsen
14457,50,20241031,14625,550.0,Schwepnitz,,50.0,,,14,Sachsen
14458,50,20241031,14625,560.0,Sohland a. d. Spree,,50.0,,,14,Sachsen
14459,50,20241031,14625,570.0,Spreetal / Sprjewiny Doł,,50.0,,,14,Sachsen
14460,50,20241031,14625,590.0,Steinigtwolmsdorf,,50.0,,,14,Sachsen
14461,50,20241031,14625,600.0,Wachau,,50.0,,,14,Sachsen
14462,50,20241031,14625,610.0,"Weißenberg / Wóspork, Stadt",,50.0,,,14,Sachsen
14463,50,20241031,14625,630.0,"Wilthen, Stadt",,50.0,,,14,Sachsen
14464,50,20241031,14625,640.0,"Wittichenau / Kulow, Stadt",,50.0,,,14,Sachsen
14465,50,20241031,14625,5207.0,Bischofswerda,Bischofswerda,54.0,,,14,Sachsen
14466,50,20241031,14625,5211.0,Großharthau,Großharthau,54.0,,,14,Sachsen
14467,50,20241031,14625,5212.0,Großpostwitz/O.L.,Großpostwitz/O.L.,54.0,,,14,Sachsen
14468,50,20241031,14625,5218.0,Königsbrück,Königsbrück,54.0,,,14,Sachsen
14469,50,20241031,14625,5223.0,Neschwitz,Neschwitz,54.0,,,14,Sachsen
14470,50,20241031,14625,5231.0,Pulsnitz,Pulsnitz,54.0,,,14,Sachsen
14471,50,20241031,14625,5501.0,Am Klosterwasser,Panschwitz-Kuckau,56.0,,,14,Sachsen
14530,50,20241031,14626,60.0,Boxberg/O.L. / Hamor,,50.0,,,14,Sachsen
14531,50,20241031,14626,85.0,"Ebersbach-Neugersdorf, Stadt",,50.0,,,14,Sachsen
14532,50,20241031,14626,110.0,"Görlitz, Stadt, Hochschulstadt",,50.0,,,14,Sachsen
14533,50,20241031,14626,180.0,"Herrnhut, Stadt",,50.0,,,14,Sachsen
14534,50,20241031,14626,245.0,Kottmar,,50.0,,,14,Sachsen
14535,50,20241031,14626,250.0,Krauschwitz i.d. O.L. / Krušwica,,50.0,,,14,Sachsen
14536,50,20241031,14626,280.0,Leutersdorf,,50.0,,,14,Sachsen
14537,50,20241031,14626,300.0,Markersdorf,,50.0,,,14,Sachsen
14538,50,20241031,14626,310.0,Mittelherwigsdorf,,50.0,,,14,Sachsen
14539,50,20241031,14626,370.0,"Niesky, Stadt",,50.0,,,14,Sachsen
14540,50,20241031,14626,390.0,Oderwitz,,50.0,,,14,Sachsen
14541,50,20241031,14626,420.0,"Ostritz, Stadt",,50.0,,,14,Sachsen
14542,50,20241031,14626,530.0,"Seifhennersdorf, Stadt",,50.0,,,14,Sachsen
14543,50,20241031,14626,610.0,"Zittau, Stadt, Hochschulstadt",,50.0,,,14,Sachsen
14544,50,20241031,14626,5203.0,Bad Muskau,Bad Muskau,54.0,,,14,Sachsen
14545,50,20241031,14626,5206.0,Bernstadt / Schönau-Berzdorf,Bernstadt,54.0,,,14,Sachsen
14546,50,20241031,14626,5214.0,Großschönau-Hainewalde,Großschönau,54.0,,,14,Sachsen
14547,50,20241031,14626,5220.0,Löbau,Löbau,54.0,,,14,Sachsen
14548,50,20241031,14626,5224.0,Neusalza-Spremberg,Neusalza-Spremberg,54.0,,,14,Sachsen
14549,50,20241031,14626,5227.0,Olbersdorf,Olbersdorf,54.0,,,14,Sachsen
14550,50,20241031,14626,5228.0,Oppach-Beiersdorf,Oppach,54.0,,,14,Sachsen
14551,50,20241031,14626,5232.0,Reichenbach/O.L.,Reichenbach/O.L.,54.0,,,14,Sachsen
14552,50,20241031,14626,5233.0,Rietschen,Rietschen,54.0,,,14,Sachsen
14553,50,20241031,14626,5235.0,Rothenburg/O.L.,Rothenburg/O.L.,54.0,,,14,Sachsen
14554,50,20241031,14626,5237.0,Schleife,Schleife,54.0,,,14,Sachsen
14555,50,20241031,14626,5242.0,Weißwasser/O.L.,Weißwasser/O.L.,54.0,,,14,Sachsen
14556,50,20241031,14626,5502.0,Diehsa,Waldhufen,56.0,,,14,Sachsen
14557,50,20241031,14626,5503.0,Weißer Schöps/Neiße,Kodersdorf,56.0,,,14,Sachsen
14612,50,20241031,14627,10.0,"Coswig, Stadt",,50.0,,,14,Sachsen
14613,50,20241031,14627,20.0,Diera-Zehren,,50.0,,,14,Sachsen
14614,50,20241031,14627,30.0,Ebersbach,,50.0,,,14,Sachsen
14615,50,20241031,14627,50.0,"Gröditz, Stadt",,50.0,,,14,Sachsen
14616,50,20241031,14627,60.0,"Großenhain, Stadt",,50.0,,,14,Sachsen
14617,50,20241031,14627,70.0,Hirschstein,,50.0,,,14,Sachsen
14618,50,20241031,14627,80.0,Käbschütztal,,50.0,,,14,Sachsen
14619,50,20241031,14627,100.0,Klipphausen,,50.0,,,14,Sachsen
14620,50,20241031,14627,130.0,"Lommatzsch, Stadt",,50.0,,,14,Sachsen
14621,50,20241031,14627,140.0,"Meißen, Stadt",,50.0,,,14,Sachsen
14622,50,20241031,14627,150.0,Moritzburg,,50.0,,,14,Sachsen
14623,50,20241031,14627,170.0,Niederau,,50.0,,,14,Sachsen
14624,50,20241031,14627,180.0,"Nossen, Stadt",,50.0,,,14,Sachsen
14625,50,20241031,14627,200.0,Priestewitz,,50.0,,,14,Sachsen
14626,50,20241031,14627,210.0,"Radebeul, Stadt",,50.0,,,14,Sachsen
14627,50,20241031,14627,220.0,"Radeburg, Stadt",,50.0,,,14,Sachsen
14628,50,20241031,14627,230.0,"Riesa, Stadt",,50.0,,,14,Sachsen
14629,50,20241031,14627,260.0,Stauchitz,,50.0,,,14,Sachsen
14630,50,20241031,14627,270.0,"Strehla, Stadt",,50.0,,,14,Sachsen
14631,50,20241031,14627,290.0,Thiendorf,,50.0,,,14,Sachsen
14632,50,20241031,14627,310.0,Weinböhla,,50.0,,,14,Sachsen
14633,50,20241031,14627,360.0,Zeithain,,50.0,,,14,Sachsen
14634,50,20241031,14627,5225.0,Nünchritz,Nünchritz,54.0,,,14,Sachsen
14635,50,20241031,14627,5234.0,Röderaue-Wülknitz,Röderaue,54.0,,,14,Sachsen
14636,50,20241031,14627,5238.0,Schönfeld,Schönfeld,54.0,,,14,Sachsen
14666,50,20241031,14628,50.0,Bannewitz,,50.0,,,14,Sachsen
14667,50,20241031,14628,60.0,"Dippoldiswalde, Stadt",,50.0,,,14,Sachsen
