,ARS_BL,BL_name,ARS_KREIS,ARS_GEM_VERBAND,BEZ,Personen [Anzahl],Fläche [qkm],Bevölkerungsdichte [Ew/qkm]
10194,16,Thüringen,61,5009,Glasehausen,148,2.61,56.7
10195,16,Thüringen,61,5009,Heuthen,722,10.08,71.63
10196,16,Thüringen,61,5009,Hohes Kreuz,1266,18.01,70.29
10197,16,Thüringen,61,5009,Reinholterode,776,8.73,88.89
10198,16,Thüringen,61,5009,Steinbach (Landkreis Eichsfeld),527,8.46,62.29
10199,16,Thüringen,61,5009,Wingerode,1154,9.77,118.12
10200,16,Thüringen,61,5012,Asbach-Sickenberg,101,9.91,10.19
10201,16,Thüringen,61,5012,Birkenfelde,532,8.39,63.41
10202,16,Thüringen,61,5012,Dietzenrode/Vatterode,128,5.78,22.15
10203,16,Thüringen,61,5012,Eichstruth,87,1.33,65.41
10204,16,Thüringen,61,5012,Lenterode,317,4.26,74.41
10205,16,Thüringen,61,5012,Lutter,713,9.86,72.31
10206,16,Thüringen,61,5012,Mackenrode,314,3.8,82.63
10207,16,Thüringen,61,5012,Röhrig,224,2.8,80.0
10208,16,Thüringen,61,5012,Schönhagen,148,2.54,58.27
10209,16,Thüringen,61,5012,Steinheuterode,301,2.5300000000000002,118.97
10210,16,Thüringen,61,5012,Thalwenden,348,3.36,103.57
10211,16,Thüringen,61,5012,Uder,2707,14.0,193.36
10212,16,Thüringen,61,5012,Wüstheuterode,572,4.93,116.02
10213,16,Thüringen,61,5013,Büttstedt,872,7.52,115.96
10214,16,Thüringen,61,5013,Effelder,1201,10.94,109.78
10215,16,Thüringen,61,5013,Großbartloff,913,13.76,66.35
10216,16,Thüringen,61,5013,Küllstedt,1284,13.11,97.94
10217,16,Thüringen,61,5013,Wachstedt,444,17.47,25.41
10218,16,Thüringen,61,5014,Dieterode,81,2.77,29.24
10219,16,Thüringen,61,5014,Geismar,1053,19.44,54.17
10220,16,Thüringen,61,5014,Kella,469,5.06,92.69
10221,16,Thüringen,61,5014,Krombach (Landkreis Eichsfeld),186,4.19,44.39
10222,16,Thüringen,61,5014,Pfaffschwende,307,4.02,76.37
10223,16,Thüringen,61,5014,Schimberg,2162,29.33,73.71
10224,16,Thüringen,61,5014,Schwobfeld,101,2.52,40.08
10225,16,Thüringen,61,5014,Sickerode,145,2.0,72.5
10226,16,Thüringen,61,5014,Volkerode,239,6.86,34.84
10227,16,Thüringen,61,5014,Wiesenfeld,231,7.69,30.04
10228,16,Thüringen,62,5,"Ellrich, Stadt",5233,69.41,75.39
10229,16,Thüringen,62,41,"Nordhausen, Stadt",40732,108.25,376.28
10230,16,Thüringen,62,49,Sollstedt,2898,26.23,110.48
10231,16,Thüringen,62,62,Hohenstein (Landkreis Nordhausen),2026,61.09,33.16
10232,16,Thüringen,62,63,Werther,3002,61.8,48.58
10233,16,Thüringen,62,65,Harztor,7449,109.4,68.09
10234,16,Thüringen,62,5053,Görsbach,1018,7.9,128.86
10235,16,Thüringen,62,5053,"Heringen/Helme, Stadt",4668,66.91,69.77
10236,16,Thüringen,62,5053,Urbach (Landkreis Nordhausen),894,26.53,33.7
10237,16,Thüringen,62,5054,"Bleicherode, Stadt",10053,108.17,92.94
10238,16,Thüringen,62,5054,Großlohra,853,18.45,46.23
10239,16,Thüringen,62,5054,Kehmstedt,459,11.41,40.23
10240,16,Thüringen,62,5054,Kleinfurra,987,18.61,53.04
10241,16,Thüringen,62,5054,Lipprechterode,513,9.78,52.45
10242,16,Thüringen,62,5054,Niedergebra,630,9.99,63.06
10243,16,Thüringen,63,4,Barchfeld-Immelborn,4350,23.98,181.4
10244,16,Thüringen,63,76,"Treffurt, Stadt",5935,72.46,81.91
10245,16,Thüringen,63,78,Unterbreizbach,3322,30.03,110.62
10246,16,Thüringen,63,82,"Vacha, Stadt",5045,44.41,113.6
10247,16,Thüringen,63,92,Wutha-Farnroda,6341,36.61,173.2
10248,16,Thüringen,63,97,Gerstungen,9125,149.98,60.84
10249,16,Thüringen,63,98,Hörselberg-Hainich,6077,142.09,42.77
10250,16,Thüringen,63,99,"Bad Liebenstein, Stadt",7768,48.81,159.15
10251,16,Thüringen,63,101,Krayenberggemeinde,4890,31.63,154.6
10252,16,Thüringen,63,103,"Werra-Suhl-Tal, Stadt",6171,77.67,79.45
10253,16,Thüringen,63,105,"Eisenach, Stadt",39931,104.17,383.33
10254,16,Thüringen,63,5006,"Amt Creuzburg, Stadt",4686,69.73,67.2
10255,16,Thüringen,63,5006,Berka v. d. Hainich,740,14.96,49.47
10256,16,Thüringen,63,5006,Bischofroda,642,10.05,63.88
10257,16,Thüringen,63,5006,Frankenroda,317,7.07,44.84
10258,16,Thüringen,63,5006,Hallungen,180,3.98,45.23
10259,16,Thüringen,63,5006,Krauthausen,1557,18.48,84.25
10260,16,Thüringen,63,5006,Lauterbach (Landkreis Wartburgkreis),658,6.62,99.4
10261,16,Thüringen,63,5006,Nazza,538,12.68,42.43
10262,16,Thüringen,63,5051,"Bad Salzungen, Stadt",22806,152.02,150.02
10263,16,Thüringen,63,5051,Leimbach (Landkreis Wartburgkreis),1792,8.63,207.65
10264,16,Thüringen,63,5056,Buttlar,1155,21.31,54.2
10265,16,Thüringen,63,5056,"Geisa, Stadt",4757,71.94,66.12
10266,16,Thüringen,63,5056,Gerstengrund,66,4.61,14.32
10267,16,Thüringen,63,5056,Schleid (Landkreis Wartburgkreis),1019,27.72,36.76
10268,16,Thüringen,63,5057,"Ruhla, Stadt",5258,38.55,136.39
10269,16,Thüringen,63,5057,Seebach (Landkreis Wartburgkreis),1786,3.62,493.37
10270,16,Thüringen,63,5059,Dermbach,7074,91.96,76.92
10271,16,Thüringen,63,5059,Empfertshausen,532,4.9,108.57
10272,16,Thüringen,63,5059,Oechsen,602,12.53,48.04
10273,16,Thüringen,63,5059,Weilar,815,14.32,56.91
10274,16,Thüringen,63,5059,Wiesenthal,739,13.63,54.22
10275,16,Thüringen,64,3,"Bad Langensalza, Stadt",16717,129.37,129.22
10276,16,Thüringen,64,14,Dünwald,2257,28.89,78.12
10277,16,Thüringen,64,46,"Mühlhausen/Thüringen, Stadt",35337,130.71,270.35
10278,16,Thüringen,64,71,Unstruttal,2978,44.58,66.8
10279,16,Thüringen,64,72,Menteroda,1904,27.35,69.62
10280,16,Thüringen,64,73,Anrode,3147,52.73,59.68
10281,16,Thüringen,64,5001,"Bad Tennstedt, Stadt",2405,27.42,87.71
10282,16,Thüringen,64,5001,Ballhausen,811,14.79,54.83
10283,16,Thüringen,64,5001,Blankenburg,168,7.18,23.4
10284,16,Thüringen,64,5001,Bruchstedt,274,6.8,40.29
10285,16,Thüringen,64,5001,Haussömmern,206,6.48,31.79
10286,16,Thüringen,64,5001,Hornsömmern,158,4.32,36.57
10287,16,Thüringen,64,5001,Kirchheilingen,770,16.67,46.19
10288,16,Thüringen,64,5001,Kutzleben,605,18.45,32.79
10289,16,Thüringen,64,5001,Mittelsömmern,205,10.16,20.18
10290,16,Thüringen,64,5001,Sundhausen,361,8.1,44.57
10291,16,Thüringen,64,5001,Tottleben,137,5.07,27.02
10292,16,Thüringen,64,5001,Urleben,380,8.18,46.45
10293,16,Thüringen,64,5051,Großvargula,714,15.33,46.58
10294,16,Thüringen,64,5051,Herbsleben,2833,25.08,112.96
10295,16,Thüringen,64,5052,Rodeberg,1983,26.68,74.33
10296,16,Thüringen,64,5052,Südeichsfeld,6423,60.02,107.01
10297,16,Thüringen,64,5053,Kammerforst,795,16.93,46.96
10298,16,Thüringen,64,5053,Oppershausen,302,8.61,35.08
10299,16,Thüringen,64,5053,Vogtei,4253,49.57,85.8
10300,16,Thüringen,64,5054,Schönstedt,1312,22.75,57.67
10301,16,Thüringen,64,5054,Unstrut-Hainich,5119,94.34,54.26
10302,16,Thüringen,64,5055,Körner,1604,30.83,52.03
10303,16,Thüringen,64,5055,Marolterode,307,6.34,48.42
10304,16,Thüringen,64,5055,"Nottertal-Heilinger Höhen, Stadt",5604,75.96,73.78
10305,16,Thüringen,65,3,"Bad Frankenhausen/Kyffhäuser, Stadt",9781,91.06,107.41
10306,16,Thüringen,65,32,Helbedündorf,2148,96.37,22.29
10307,16,Thüringen,65,67,"Sondershausen, Stadt",20971,201.21,104.22
10308,16,Thüringen,65,85,Kyffhäuserland,3930,129.01,30.46
10309,16,Thüringen,65,87,"Roßleben-Wiehe, Stadt",7125,73.08,97.5
10310,16,Thüringen,65,89,"Greußen, Stadt",5741,86.82,66.13
10311,16,Thüringen,65,5002,"Clingen, Stadt",1023,10.75,95.16
10312,16,Thüringen,65,5002,Niederbösa,124,4.63,26.78
10313,16,Thüringen,65,5002,Oberbösa,312,11.98,26.04
10314,16,Thüringen,65,5002,Topfstedt,547,10.78,50.74
10315,16,Thüringen,65,5002,Trebra,287,7.94,36.15
10316,16,Thüringen,65,5002,Wasserthaleben,378,8.49,44.52
10317,16,Thüringen,65,5002,Westgreußen,360,8.46,42.55
10318,16,Thüringen,65,5052,Abtsbessingen,481,14.09,34.14
10319,16,Thüringen,65,5052,Bellstedt,163,4.77,34.17
10320,16,Thüringen,65,5052,"Ebeleben, Stadt",2621,44.54,58.85
10321,16,Thüringen,65,5052,Freienbessingen,196,8.91,22.0
10322,16,Thüringen,65,5052,Holzsußra,259,9.93,26.08
10323,16,Thüringen,65,5052,Rockstedt,208,4.94,42.11
10324,16,Thüringen,65,5055,"Artern, Stadt",6490,45.05,144.06
10325,16,Thüringen,65,5055,Borxleben,284,5.35,53.08
10326,16,Thüringen,65,5055,Gehofen,606,13.49,44.92
10327,16,Thüringen,65,5055,Kalbsrieth,627,11.97,52.38
10328,16,Thüringen,65,5055,Mönchpfiffel-Nikolausrieth,299,9.21,32.46
10329,16,Thüringen,65,5055,Reinsdorf,688,11.17,61.59
10330,16,Thüringen,65,5056,"An der Schmücke, Stadt",5915,95.28,62.08
10331,16,Thüringen,65,5056,Etzleben,261,6.15,42.44
10332,16,Thüringen,65,5056,Oberheldrungen,731,12.46,58.67
10333,16,Thüringen,66,23,Floh-Seligenthal,5726,68.71,83.34
10334,16,Thüringen,66,47,"Oberhof, Stadt",1472,23.4,62.91
10335,16,Thüringen,66,63,"Schmalkalden, Stadt",18968,105.38,180.0
10336,16,Thüringen,66,69,"Steinbach-Hallenberg, Stadt",9394,76.73,122.43
10337,16,Thüringen,66,74,"Brotterode-Trusetal, Stadt",5805,49.68,116.85
10338,16,Thüringen,66,92,"Zella-Mehlis, Stadt",12323,52.99,232.55
10339,16,Thüringen,66,93,Rhönblick,2643,78.72,33.57
10340,16,Thüringen,66,94,Grabfeld,5616,121.07,46.39
10341,16,Thüringen,66,5005,Birx,165,2.77,59.57
10342,16,Thüringen,66,5005,Erbenhausen,554,20.7,26.76
10343,16,Thüringen,66,5005,Frankenheim/Rhön,1057,9.16,115.39
10344,16,Thüringen,66,5005,"Kaltennordheim, Stadt",5593,94.41,59.24
10345,16,Thüringen,66,5005,Oberweid,493,10.25,48.1
10346,16,Thüringen,66,5013,Friedelshausen,291,6.9,42.17
10347,16,Thüringen,66,5013,Mehmels,344,6.45,53.33
10348,16,Thüringen,66,5013,Schwallungen,2239,39.83,56.21
10349,16,Thüringen,66,5013,"Wasungen, Stadt",5444,89.08,61.11
10350,16,Thüringen,66,5014,Belrieth,340,9.93,34.24
10351,16,Thüringen,66,5014,Christes,540,15.53,34.77
10352,16,Thüringen,66,5014,Dillstädt,723,13.97,51.75
10353,16,Thüringen,66,5014,Einhausen,416,5.33,78.05
10354,16,Thüringen,66,5014,Ellingshausen,213,6.77,31.46
10355,16,Thüringen,66,5014,Kühndorf,910,26.04,34.95
10356,16,Thüringen,66,5014,Leutersdorf,214,8.39,25.51
10357,16,Thüringen,66,5014,Neubrunn,505,9.24,54.65
10358,16,Thüringen,66,5014,Obermaßfeld-Grimmenthal,1203,5.59,215.21
10359,16,Thüringen,66,5014,Ritschenhausen,327,7.45,43.89
10360,16,Thüringen,66,5014,Rohr,923,13.96,66.12
10361,16,Thüringen,66,5014,Schwarza,1146,13.51,84.83
10362,16,Thüringen,66,5014,Utendorf,424,8.09,52.41
10363,16,Thüringen,66,5014,Vachdorf,778,15.89,48.96
10364,16,Thüringen,66,5050,"Meiningen, Stadt",24133,105.64,228.45
10365,16,Thüringen,66,5050,Rippershausen,780,11.49,67.89
10366,16,Thüringen,66,5050,Sülzfeld,829,17.39,47.67
10367,16,Thüringen,66,5050,Untermaßfeld,1300,10.79,120.48
10368,16,Thüringen,66,5051,Breitungen/Werra,4513,44.87,100.58
10369,16,Thüringen,66,5051,Fambach,1957,18.33,106.76
10370,16,Thüringen,66,5051,Rosa,659,9.47,69.59
10371,16,Thüringen,66,5051,Roßdorf (Landkreis Schmalkalden-Meiningen),565,17.27,32.72
10372,16,Thüringen,67,19,"Friedrichroda, Stadt",7437,36.87,201.71
10373,16,Thüringen,67,29,"Gotha, Stadt",45832,69.58,658.7
10374,16,Thüringen,67,64,Bad Tabarz,4025,21.12,190.58
10375,16,Thüringen,67,65,"Tambach-Dietharz/Thür. Wald, Stadt",4542,41.64,109.08
10376,16,Thüringen,67,72,"Waltershausen, Stadt",13192,60.62,217.62
10377,16,Thüringen,67,87,Nesse-Apfelstädt,6100,39.59,154.08
10378,16,Thüringen,67,88,Hörsel,4701,70.44,66.74
10379,16,Thüringen,67,5007,Bienstädt,684,8.16,83.82
10380,16,Thüringen,67,5007,Eschenbergen,719,12.68,56.7
10381,16,Thüringen,67,5007,Friemar,1013,9.38,108.0
10382,16,Thüringen,67,5007,Molschleben,1020,15.24,66.93
10383,16,Thüringen,67,5007,Nottleben,431,8.57,50.29
10384,16,Thüringen,67,5007,Pferdingsleben,384,6.6,58.18
10385,16,Thüringen,67,5007,Tröchtelborn,300,5.68,52.82
10386,16,Thüringen,67,5007,Tüttleben,743,7.26,102.34
10387,16,Thüringen,67,5007,Zimmernsupra,355,7.45,47.65
10388,16,Thüringen,67,5012,Dachwig,1614,12.71,126.99
10389,16,Thüringen,67,5012,Döllstädt,1075,13.34,80.58
10390,16,Thüringen,67,5012,Gierstädt,834,10.6,78.68
10391,16,Thüringen,67,5012,Großfahner,848,11.45,74.06
10392,16,Thüringen,67,5012,Tonna,2816,30.5,92.33
10393,16,Thüringen,67,5050,Luisenthal,1178,30.58,38.52
10394,16,Thüringen,67,5050,"Ohrdruf, Stadt",10074,113.6,88.68
10395,16,Thüringen,67,5052,Drei Gleichen,8102,84.89,95.44
10396,16,Thüringen,67,5052,Schwabhausen,813,9.36,86.86
10397,16,Thüringen,67,5053,Nessetal,8156,91.54,89.1
10398,16,Thüringen,67,5053,Sonneborn,1181,16.47,71.71
10399,16,Thüringen,67,5054,Emleben,712,10.99,64.79
10400,16,Thüringen,67,5054,Georgenthal,7331,74.78,98.03
10401,16,Thüringen,67,5054,Herrenhof,747,4.38,170.55
10402,16,Thüringen,68,34,"Kölleda, Stadt",6350,89.52,70.93
10403,16,Thüringen,68,51,"Sömmerda, Stadt",18355,87.57,209.6
10404,16,Thüringen,68,58,"Weißensee, Stadt",3516,55.33,63.55
10405,16,Thüringen,68,63,Buttstädt,6591,104.8,62.89
10406,16,Thüringen,68,5002,Andisleben,609,6.82,89.3
10407,16,Thüringen,68,5002,"Gebesee, Stadt",2126,24.08,88.29
10408,16,Thüringen,68,5002,Ringleben (Landkreis Sömmerda),476,6.5600000000000005,72.56
10409,16,Thüringen,68,5002,Walschleben,1767,16.87,104.74
10410,16,Thüringen,68,5005,Büchel (Landkreis Sömmerda),230,6.58,34.95
10411,16,Thüringen,68,5005,Griefstedt,235,5.1,46.08
10412,16,Thüringen,68,5005,Günstedt,694,12.63,54.95
10413,16,Thüringen,68,5005,Kindelbrück,3673,57.84,63.5
10414,16,Thüringen,68,5005,Riethgen,239,6.8100000000000005,35.1
10415,16,Thüringen,68,5006,Großneuhausen,621,11.9,52.18
10416,16,Thüringen,68,5006,Kleinneuhausen,426,8.49,50.18
10417,16,Thüringen,68,5006,Ostramondra,472,18.43,25.61
10418,16,Thüringen,68,5006,"Rastenberg, Stadt",2356,35.52,66.33
10419,16,Thüringen,68,5009,Gangloffsömmern,931,14.62,63.68
10420,16,Thüringen,68,5009,Haßleben,979,14.36,68.18
10421,16,Thüringen,68,5009,Riethnordhausen,990,12.41,79.77
10422,16,Thüringen,68,5009,Schwerstedt (Landkreis Sömmerda),559,12.64,44.22
10423,16,Thüringen,68,5009,Straußfurt,1965,21.85,89.93
10424,16,Thüringen,68,5009,Werningshausen,658,12.8,51.41
10425,16,Thüringen,68,5009,Wundersleben,637,6.95,91.65
10426,16,Thüringen,68,5012,Alperstedt,736,8.93,82.42
10427,16,Thüringen,68,5012,Eckstedt,593,6.57,90.26
10428,16,Thüringen,68,5012,Großmölsen,225,5.01,44.91
10429,16,Thüringen,68,5012,Großrudestedt,1782,23.9,74.56
10430,16,Thüringen,68,5012,Kleinmölsen,306,4.33,70.67
10431,16,Thüringen,68,5012,Markvippach,549,9.19,59.74
10432,16,Thüringen,68,5012,Nöda,803,6.44,124.69
10433,16,Thüringen,68,5012,Ollendorf,410,9.16,44.76
10434,16,Thüringen,68,5012,Schloßvippach,1349,20.97,64.33
10435,16,Thüringen,68,5012,Sprötau,809,8.01,101.0
10436,16,Thüringen,68,5012,Udestedt,786,16.32,48.16
10437,16,Thüringen,68,5012,Vogelsberg,680,12.84,52.96
10438,16,Thüringen,68,5050,Elxleben (Landkreis Sömmerda),2254,12.21,184.6
10439,16,Thüringen,68,5050,Witterda,1055,12.52,84.27
10440,16,Thüringen,69,12,"Eisfeld, Stadt",7350,86.52,84.95
10441,16,Thüringen,69,24,"Hildburghausen, Stadt",11684,72.89,160.3
10442,16,Thüringen,69,42,Schleusegrund,2542,58.99,43.09
10443,16,Thüringen,69,43,"Schleusingen, Stadt",10583,125.59,84.27
10444,16,Thüringen,69,53,Veilsdorf,2715,30.9,87.86
10445,16,Thüringen,69,61,Masserberg,2062,36.07,57.17
10446,16,Thüringen,69,62,"Römhild, Stadt",6596,122.45,53.87
10447,16,Thüringen,69,5002,Ahlstädt,121,2.34,51.71
10448,16,Thüringen,69,5002,Beinerstadt,292,6.71,43.52
10449,16,Thüringen,69,5002,Bischofrod,161,5.47,29.43
10450,16,Thüringen,69,5002,Dingsleben,234,8.44,27.73
10451,16,Thüringen,69,5002,Ehrenberg,179,2.08,86.06
10452,16,Thüringen,69,5002,Eichenberg (Landkreis Hildburghausen),159,4.5,35.33
10453,16,Thüringen,69,5002,Grimmelshausen,169,4.21,40.14
10454,16,Thüringen,69,5002,Grub,153,4.49,34.08
10455,16,Thüringen,69,5002,Henfstädt,328,8.13,40.34
10456,16,Thüringen,69,5002,Kloster Veßra,274,19.78,13.85
10457,16,Thüringen,69,5002,Lengfeld,392,6.64,59.04
10458,16,Thüringen,69,5002,Marisfeld,413,11.51,35.88
10459,16,Thüringen,69,5002,Oberstadt,329,13.4,24.55
10460,16,Thüringen,69,5002,Reurieth,772,16.2,47.65
10461,16,Thüringen,69,5002,Schmeheim,261,4.73,55.18
10462,16,Thüringen,69,5002,St.Bernhard,249,7.36,33.83
10463,16,Thüringen,69,5002,"Themar, Stadt",2759,20.18,136.72
10464,16,Thüringen,69,5004,"Heldburg, Stadt",3338,112.74,29.61
10465,16,Thüringen,69,5004,Schlechtsart,147,4.57,32.17
10466,16,Thüringen,69,5004,Schweickershausen,167,9.75,17.13
10467,16,Thüringen,69,5004,Straufhain,2727,57.4,47.51
10468,16,Thüringen,69,5004,"Ummerstadt, Stadt",455,15.73,28.93
10469,16,Thüringen,69,5004,Westhausen (Landkreis Hildburghausen),574,15.43,37.2
10470,16,Thüringen,69,5051,Auengrund,2819,37.11,75.96
10471,16,Thüringen,69,5051,Brünn/Thür.,407,6.1,66.72
10472,16,Thüringen,70,4,"Arnstadt, Stadt",27869,104.99,265.44
10473,16,Thüringen,70,28,Amt Wachsenburg,8055,77.63,103.76
10474,16,Thüringen,70,29,"Ilmenau, Stadt",38574,198.69,194.14
10475,16,Thüringen,70,48,"Stadtilm, Stadt",8321,120.26,69.19
10476,16,Thüringen,70,57,Geratal,8789,82.33,106.75
10477,16,Thüringen,70,58,"Großbreitenbach, Stadt",6085,80.76,75.35
10478,16,Thüringen,70,5002,Elgersburg,1200,9.49,126.45
10479,16,Thüringen,70,5002,Martinroda (Landkreis Ilm-Kreis),1171,13.23,88.51
10480,16,Thüringen,70,5002,"Plaue, Stadt",1995,22.69,87.92
10481,16,Thüringen,70,5009,Alkersleben,307,7.09,43.3
10482,16,Thüringen,70,5009,Bösleben-Wüllersleben,625,16.13,38.75
10483,16,Thüringen,70,5009,Dornheim,563,7.99,70.46
10484,16,Thüringen,70,5009,Elleben,890,17.0,52.35
10485,16,Thüringen,70,5009,Elxleben (Landkreis Ilm-Kreis),564,9.47,59.56
10486,16,Thüringen,70,5009,Osthausen-Wülfershausen,523,14.75,35.46
10487,16,Thüringen,70,5009,Witzleben,633,22.61,28.0
10488,16,Thüringen,71,1,"Apolda, Stadt",22606,46.26,488.67
10489,16,Thüringen,71,3,"Bad Berka, Stadt",7451,55.32,134.69
10490,16,Thüringen,71,8,"Blankenhain, Stadt",6595,113.75,57.98
10491,16,Thüringen,71,101,Ilmtal-Weinstraße,6298,84.7,74.36
10492,16,Thüringen,71,103,Grammetal,6501,88.28,73.64
10493,16,Thüringen,71,5007,Hohenfelden,380,8.45,44.97
10494,16,Thüringen,71,5007,Klettbach,1294,15.23,84.96
10495,16,Thüringen,71,5007,"Kranichfeld, Stadt",3361,23.1,145.5
10496,16,Thüringen,71,5007,Nauendorf,303,2.37,127.85
10497,16,Thüringen,71,5007,Rittersdorf (Landkreis Weimarer Land),274,8.78,31.21
10498,16,Thüringen,71,5007,Tonndorf,665,10.12,65.71
10499,16,Thüringen,71,5008,Buchfart,190,7.21,26.35
10500,16,Thüringen,71,5008,Döbritschen,224,8.36,26.79
10501,16,Thüringen,71,5008,Frankendorf,162,2.68,60.45
10502,16,Thüringen,71,5008,Großschwabhausen,1047,12.2,85.82
10503,16,Thüringen,71,5008,Hammerstedt,179,3.95,45.32
10504,16,Thüringen,71,5008,Hetschburg,240,2.7199999999999998,88.24
10505,16,Thüringen,71,5008,Kapellendorf,433,5.39,80.33
10506,16,Thüringen,71,5008,Kiliansroda,185,4.0,46.25
10507,16,Thüringen,71,5008,Kleinschwabhausen,222,3.84,57.81
10508,16,Thüringen,71,5008,Lehnstedt,343,6.49,52.85
10509,16,Thüringen,71,5008,"Magdala, Stadt",1971,20.58,95.77
10510,16,Thüringen,71,5008,Mechelroda,264,4.36,60.55
10511,16,Thüringen,71,5008,Mellingen,1487,14.42,103.12
10512,16,Thüringen,71,5008,Oettern,130,3.61,36.01
10513,16,Thüringen,71,5008,Umpferstedt,635,7.4,85.81
10514,16,Thüringen,71,5008,Vollersroda,211,2.59,81.47
10515,16,Thüringen,71,5008,Wiegendorf,333,4.04,82.43
10516,16,Thüringen,71,5051,"Bad Sulza, Stadt",7745,91.14,84.98
10517,16,Thüringen,71,5051,Eberstedt,210,4.13,50.85
10518,16,Thüringen,71,5051,Großheringen,643,6.04,106.46
10519,16,Thüringen,71,5051,Niedertrebra,768,8.99,85.43
10520,16,Thüringen,71,5051,Obertrebra,243,3.24,75.0
10521,16,Thüringen,71,5051,Rannstedt,176,2.96,59.46
10522,16,Thüringen,71,5051,Schmiedehausen,365,10.38,35.16
10523,16,Thüringen,71,5053,Am Ettersberg,7080,92.44,76.59
10524,16,Thüringen,71,5053,Ballstedt,282,3.36,83.93
10525,16,Thüringen,71,5053,Ettersburg,740,2.92,253.42
10526,16,Thüringen,71,5053,"Neumark, Stadt",455,8.67,52.48
10527,16,Thüringen,72,11,"Lauscha, Stadt",3176,18.72,169.66
10528,16,Thüringen,72,15,"Schalkau, Stadt",3256,44.02,73.97
10529,16,Thüringen,72,18,"Sonneberg, Stadt",23064,84.69,272.33
10530,16,Thüringen,72,19,"Steinach, Stadt",3647,26.35,138.41
10531,16,Thüringen,72,23,Frankenblick,5615,60.65,92.58
10532,16,Thüringen,72,24,Föritztal,8419,98.5,85.47
10533,16,Thüringen,72,5051,Goldisthal,350,19.69,17.78
10534,16,Thüringen,72,5051,"Neuhaus am Rennweg, Stadt",8724,108.22,80.61
10535,16,Thüringen,73,5,"Bad Blankenburg, Stadt",6035,35.62,169.43
10536,16,Thüringen,73,76,"Rudolstadt, Stadt",24684,135.18,182.6
10537,16,Thüringen,73,77,"Saalfeld/Saale, Stadt",29106,145.56,199.96
10538,16,Thüringen,73,106,"Leutenberg, Stadt",2010,57.52,34.94
10539,16,Thüringen,73,109,Uhlstädt-Kirchhasel,5439,121.64,44.71
10540,16,Thüringen,73,111,Unterwellenborn,8361,63.05,132.61
10541,16,Thüringen,73,5005,"Gräfenthal, Stadt",1840,36.42,50.52
10542,16,Thüringen,73,5005,"Lehesten, Stadt",1569,35.94,43.66
10543,16,Thüringen,73,5005,Probstzella,2747,74.34,36.95
10544,16,Thüringen,73,5012,Cursdorf,598,13.95,42.87
10545,16,Thüringen,73,5012,Deesbach,332,6.14,54.07
10546,16,Thüringen,73,5012,Döschnitz,218,6.31,34.55
10547,16,Thüringen,73,5012,Katzhütte,1235,28.87,42.78
10548,16,Thüringen,73,5012,Meura,397,12.67,31.33
10549,16,Thüringen,73,5012,Rohrbach,180,3.89,46.27
10550,16,Thüringen,73,5012,"Schwarzatal, Stadt",3445,25.98,132.6
10551,16,Thüringen,73,5012,Schwarzburg,498,14.67,33.95
10552,16,Thüringen,73,5012,Sitzendorf,743,2.52,294.84
10553,16,Thüringen,73,5012,Unterweißbach,724,13.21,54.81
10554,16,Thüringen,73,5051,Altenbeuthen,212,7.88,26.9
10555,16,Thüringen,73,5051,Drognitz,606,24.02,25.23
10556,16,Thüringen,73,5051,Hohenwarte,163,6.31,25.83
10557,16,Thüringen,73,5051,Kaulsdorf,2319,21.81,106.33
10558,16,Thüringen,73,5054,Allendorf,329,8.78,37.47
10559,16,Thüringen,73,5054,Bechstedt,150,3.48,43.1
10560,16,Thüringen,73,5054,"Königsee, Stadt",7166,103.01,69.57
10561,16,Thüringen,74,44,"Kahla, Stadt",6886,7.9,871.65
10562,16,Thüringen,74,5005,Crossen an der Elster,1576,10.8,145.93
10563,16,Thüringen,74,5005,Hartmannsdorf (Landkreis Saale-Holzland-Kreis),668,1.62,412.35
10564,16,Thüringen,74,5005,Heideland (Landkreis Saale-Holzland-Kreis),1765,37.56,46.99
10565,16,Thüringen,74,5005,Rauda,291,3.07,94.79
10566,16,Thüringen,74,5005,"Schkölen, Stadt",2603,53.43,48.72
10567,16,Thüringen,74,5005,Silbitz,628,11.2,56.07
10568,16,Thüringen,74,5005,Walpernhain,173,4.74,36.5
10569,16,Thüringen,74,5007,Bremsnitz,149,6.6,22.58
10570,16,Thüringen,74,5007,Eineborn,330,7.83,42.15
10571,16,Thüringen,74,5007,Geisenhain,189,4.59,41.18
10572,16,Thüringen,74,5007,Gneus,150,8.1,18.52
10573,16,Thüringen,74,5007,Großbockedra,164,4.53,36.2
10574,16,Thüringen,74,5007,Karlsdorf,116,4.68,24.79
10575,16,Thüringen,74,5007,Kleinbockedra,39,2.83,13.78
10576,16,Thüringen,74,5007,Kleinebersdorf,182,4.01,45.39
10577,16,Thüringen,74,5007,Lippersdorf-Erdmannsdorf,442,9.96,44.38
10578,16,Thüringen,74,5007,Meusebach,89,6.12,14.54
10579,16,Thüringen,74,5007,Oberbodnitz,229,6.43,35.61
10580,16,Thüringen,74,5007,Ottendorf (Landkreis Saale-Holzland-Kreis),398,4.38,90.87
10581,16,Thüringen,74,5007,Rattelsdorf,74,3.67,20.16
10582,16,Thüringen,74,5007,Rausdorf (Landkreis Saale-Holzland-Kreis),205,3.14,65.29
